CurrentTime,index,name,selectROI,Vx,Vy,X,Y,row,col,isblink,Vx_updated,Vy_updated
84.6,9,out-9-V,tile-9,0.008268598,-0.0007760916,0.125895312249746,-0.00924003120570098,3,3,0,0.008268598,-0.0007760916
84.6333333333333,9,out-9-V,tile-9,0.02470091,0.00555722,0.126444804049746,-0.00916034573236772,3,3,0,0.02470091,0.00555722
84.6666666666667,9,out-9-V,tile-9,0.02614697,0.00181905,0.127292268716414,-0.00903740789903413,3,3,0,0.02614697,0.00181905
84.7,9,out-9-V,tile-9,0,0,0.127728051549747,-0.00900709039903416,3,3,0,0,0
84.7333333333333,9,out-9-V,tile-9,-0.001038316,-0.0002541474,0.127710746283081,-0.00901132618903416,3,3,0,-0.001038316,-0.0002541474
84.7666666666667,9,out-9-V,tile-9,0.02608259,0.005783305,0.128128150849748,-0.00891917356236734,3,3,0,0.02608259,0.005783305
84.8,9,out-9-V,tile-9,-0.01074066,-0.002581946,0.128383849683081,-0.00886581757903405,3,3,0,-0.01074066,-0.002581946
84.8333333333333,9,out-9-V,tile-9,0.007420443,0.001572346,0.128328512733081,-0.0088826442457007,3,3,0,0.007420443,0.001572346
84.8666666666667,9,out-9-V,tile-9,0.001379218,0.0003225894,0.128475173749748,-0.00885106198903397,3,3,0,0.001379218,0.0003225894
84.9,9,out-9-V,tile-9,0.0006099536,0.0001725695,0.128508326609748,-0.00884280934070065,3,3,0,0.0006099536,0.0001725695
84.9333333333333,9,out-9-V,tile-9,-0.007598151,-0.002521408,0.128391856653082,-0.00888195664903393,3,3,0,-0.007598151,-0.002521408
84.9666666666667,9,out-9-V,tile-9,0.001019771,0.0001781161,0.128282216986415,-0.00892101151403401,3,3,0,0.001019771,0.0001781161
85,9,out-9-V,tile-9,-0.01753126,-0.005248044,0.128007025503082,-0.00900551031236726,3,3,0,-0.01753126,-0.005248044
85.0333333333333,9,out-9-V,tile-9,0.00625416,0.00127383,0.127819073836415,-0.0090717472123672,3,3,0,0.00625416,0.00127383
85.0666666666667,9,out-9-V,tile-9,0,0,0.127923309836415,-0.00905051671236716,3,3,0,0,0
85.1,9,out-9-V,tile-9,0.0002258356,4.677215e-05,0.127927073763082,-0.00904973717653383,3,3,0,0.0002258356,4.677215e-05
85.1333333333333,9,out-9-V,tile-9,-0.002526057,-0.0005864399,0.127888736739749,-0.00905873163903382,3,3,0,-0.002526057,-0.0005864399
85.1666666666667,9,out-9-V,tile-9,0.01341103,0.003837487,0.128070152956416,-0.00900454752070037,3,3,0,0.01341103,0.003837487
85.2,9,out-9-V,tile-9,0.0008813812,0.0002057995,0.128308359809749,-0.0089371594123671,3,3,0,0.0008813812,0.0002057995
85.2333333333333,9,out-9-V,tile-9,0,0,0.128323049496416,-0.00893372942070044,3,3,0,0,0
85.2666666666667,9,out-9-V,tile-9,-0.03594059,0.003841374,0.127724039663081,-0.00886970652070033,3,3,0,-0.03594059,0.003841374
85.3,9,out-9-V,tile-9,0.01937346,-0.002732806,0.127447920829748,-0.00885123038736702,3,3,0,0.01937346,-0.002732806
85.3333333333333,9,out-9-V,tile-9,0.006956609,-0.0002806047,0.127886755313081,-0.00890145389903364,3,3,0,0.006956609,-0.0002806047
85.3666666666667,9,out-9-V,tile-9,0.01308341,-0.0001968566,0.128220755629748,-0.00890941158736699,3,3,0,0.01308341,-0.0001968566
85.4,9,out-9-V,tile-9,-0.002446852,-0.005748782,0.128398031596415,-0.00900850556403356,3,3,0,-0.002446852,-0.005748782
85.4333333333333,9,out-9-V,tile-9,0.001937878,0.0003784702,0.128389548696415,-0.00909801076070011,3,3,0,0.001937878,0.0003784702
85.4666666666667,9,out-9-V,tile-9,-0.001381097,-0.0007483087,0.128398828379748,-0.00910417473570012,3,3,0,-0.001381097,-0.0007483087
85.5,9,out-9-V,tile-9,0.00385172,0.0006456441,0.128440005429748,-0.00910588581236679,3,3,0,0.00385172,0.0006456441
85.5333333333333,9,out-9-V,tile-9,0.002159532,-0.0005850589,0.128540192963081,-0.00910487605903346,3,3,0,0.002159532,-0.0005850589
85.5666666666667,9,out-9-V,tile-9,-0.001455747,0.0006867551,0.128551922713081,-0.00910318112236679,3,3,0,-0.001455747,0.0006867551
85.6,9,out-9-V,tile-9,-0.0006988993,-7.532035e-05,0.128516011941415,-0.00909299054320013,3,3,0,-0.0006988993,-7.532035e-05
85.6333333333333,9,out-9-V,tile-9,0,0,0.128504363619748,-0.0090942458823668,3,3,0,0,0
85.6666666666667,9,out-9-V,tile-9,-0.003166864,-0.0006424847,0.128451582553081,-0.00910495396070016,3,3,0,-0.003166864,-0.0006424847
